id,guidislink,link,updated,updated_parsed,published,published_parsed,title,title_detail,summary,summary_detail,authors,author_detail,author,arxiv_doi,links,arxiv_comment,arxiv_primary_category,tags
http://arxiv.org/abs/1903.09405v1,True,http://arxiv.org/abs/1903.09405v1,2019-03-22T08:57:42Z,"time.struct_time(tm_year=2019, tm_mon=3, tm_mday=22, tm_hour=8, tm_min=57, tm_sec=42, tm_wday=4, tm_yday=81, tm_isdst=0)",2019-03-22T08:57:42Z,"time.struct_time(tm_year=2019, tm_mon=3, tm_mday=22, tm_hour=8, tm_min=57, tm_sec=42, tm_wday=4, tm_yday=81, tm_isdst=0)",A 15-MW Proton Driver for Neutrino Oscillation Experiments,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'A 15-MW Proton Driver for Neutrino Oscillation Experiments'}","To maximize the physics potential of future neutrino oscillation experiments,
it is proposed to build a 15-MW `proton driver' consisitng solely of a 3-GeV
proton injector linac (PI) and a 17-GeV superconducting ILC-type linac (SCL).
The proposed facility would provide proton beams with intensities more than an
order of magnitude higher than those at the existing proton synchrotron
complexes. Multi-MW proton beams could also be used to produce high-intensity
antiproton, `cold' neutron, kaon, pion and muon beams for a diverse program of
experiments in particle and nuclear physics.","{'type': 'text/plain', 'language': None, 'base': '', 'value': ""To maximize the physics potential of future neutrino oscillation experiments,\nit is proposed to build a 15-MW `proton driver' consisitng solely of a 3-GeV\nproton injector linac (PI) and a 17-GeV superconducting ILC-type linac (SCL).\nThe proposed facility would provide proton beams with intensities more than an\norder of magnitude higher than those at the existing proton synchrotron\ncomplexes. Multi-MW proton beams could also be used to produce high-intensity\nantiproton, `cold' neutron, kaon, pion and muon beams for a diverse program of\nexperiments in particle and nuclear physics.""}",[{'name': 'Radoje Belusevic'}],{'name': 'Radoje Belusevic'},Radoje Belusevic,,"[{'href': 'http://arxiv.org/abs/1903.09405v1', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/1903.09405v1', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'physics.acc-ph', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'physics.acc-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}, {'term': 'hep-ex', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/1406.5811v2,True,http://arxiv.org/abs/1406.5811v2,2014-11-21T18:38:38Z,"time.struct_time(tm_year=2014, tm_mon=11, tm_mday=21, tm_hour=18, tm_min=38, tm_sec=38, tm_wday=4, tm_yday=325, tm_isdst=0)",2014-06-23T05:43:44Z,"time.struct_time(tm_year=2014, tm_mon=6, tm_mday=23, tm_hour=5, tm_min=43, tm_sec=44, tm_wday=0, tm_yday=174, tm_isdst=0)","Do we see change of phase in proton-proton collisions at the Large
  Hadron Collider?","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Do we see change of phase in proton-proton collisions at the Large\n  Hadron Collider?'}","High multiplicity events in proton-proton collisions at the Large Hadron
Collider exhibit features resembling those found in relativistic nuclear
collisions, indicating formation of medium of similar nature. Analyzing the
proton-proton collision data, we find a clear signal of occurrence of change in
phase between thermalized partonic matter and hadronic one as has been
predicted by the lattice quantum chromodynamics.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'High multiplicity events in proton-proton collisions at the Large Hadron\nCollider exhibit features resembling those found in relativistic nuclear\ncollisions, indicating formation of medium of similar nature. Analyzing the\nproton-proton collision data, we find a clear signal of occurrence of change in\nphase between thermalized partonic matter and hadronic one as has been\npredicted by the lattice quantum chromodynamics.'}","[{'name': 'Premomoy Ghosh'}, {'name': 'Sanjib Muhuri'}]",{'name': 'Sanjib Muhuri'},Sanjib Muhuri,,"[{'href': 'http://arxiv.org/abs/1406.5811v2', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/1406.5811v2', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}, {'term': 'nucl-th', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/1806.07612v1,True,http://arxiv.org/abs/1806.07612v1,2018-06-20T08:52:00Z,"time.struct_time(tm_year=2018, tm_mon=6, tm_mday=20, tm_hour=8, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=171, tm_isdst=0)",2018-06-20T08:52:00Z,"time.struct_time(tm_year=2018, tm_mon=6, tm_mday=20, tm_hour=8, tm_min=52, tm_sec=0, tm_wday=2, tm_yday=171, tm_isdst=0)",Proton shape fluctuations and its relation to DIS,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Proton shape fluctuations and its relation to DIS'}","We review the recent progress in extracting the proton fluctuating
substructure by studying exclusive processes at HERA, and the applications of
these developments in the interpretation of the LHC heavy ion data. The
possibilities to extract the proton geometry directly from the LHC
high-multiplicity proton-nucleus and proton-proton collision data is also
discussed.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'We review the recent progress in extracting the proton fluctuating\nsubstructure by studying exclusive processes at HERA, and the applications of\nthese developments in the interpretation of the LHC heavy ion data. The\npossibilities to extract the proton geometry directly from the LHC\nhigh-multiplicity proton-nucleus and proton-proton collision data is also\ndiscussed.'}",[{'name': 'Heikki Mäntysaari'}],{'name': 'Heikki Mäntysaari'},Heikki Mäntysaari,,"[{'href': 'http://arxiv.org/abs/1806.07612v1', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/1806.07612v1', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}, {'term': 'nucl-th', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/0912.4345v1,True,http://arxiv.org/abs/0912.4345v1,2009-12-22T09:26:53Z,"time.struct_time(tm_year=2009, tm_mon=12, tm_mday=22, tm_hour=9, tm_min=26, tm_sec=53, tm_wday=1, tm_yday=356, tm_isdst=0)",2009-12-22T09:26:53Z,"time.struct_time(tm_year=2009, tm_mon=12, tm_mday=22, tm_hour=9, tm_min=26, tm_sec=53, tm_wday=1, tm_yday=356, tm_isdst=0)","Exclusive double-diffractive production of open charm in proton-proton
  and proton-antiproton collisions","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Exclusive double-diffractive production of open charm in proton-proton\n  and proton-antiproton collisions'}","We calculate differential cross sections for exclusive double diffractive
(EDD) production of open charm in proton-proton and proton-antiproton
collisions. Sizeable cross sections are found. The EDD contribution constitutes
about 1 % of the total inclusive cross section for open charm production. A few
differential distributions are shown and discussed. The EDD contribution falls
faster both with transverse momentum of the $c$ quark/antiquark and the $c \bar
c$ invariant mass than in the inclusive case.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'We calculate differential cross sections for exclusive double diffractive\n(EDD) production of open charm in proton-proton and proton-antiproton\ncollisions. Sizeable cross sections are found. The EDD contribution constitutes\nabout 1 % of the total inclusive cross section for open charm production. A few\ndifferential distributions are shown and discussed. The EDD contribution falls\nfaster both with transverse momentum of the $c$ quark/antiquark and the $c \\bar\nc$ invariant mass than in the inclusive case.'}","[{'name': 'Rafal Maciula'}, {'name': 'Roman Pasechnik'}, {'name': 'Antoni Szczurek'}]",{'name': 'Antoni Szczurek'},Antoni Szczurek,,"[{'title': 'doi', 'href': 'http://dx.doi.org/10.1016/j.physletb.2010.01.056', 'rel': 'related', 'type': 'text/html'}, {'href': 'http://arxiv.org/abs/0912.4345v1', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/0912.4345v1', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/1403.4546v2,True,http://arxiv.org/abs/1403.4546v2,2014-03-30T14:28:27Z,"time.struct_time(tm_year=2014, tm_mon=3, tm_mday=30, tm_hour=14, tm_min=28, tm_sec=27, tm_wday=6, tm_yday=89, tm_isdst=0)",2014-02-21T12:32:08Z,"time.struct_time(tm_year=2014, tm_mon=2, tm_mday=21, tm_hour=12, tm_min=32, tm_sec=8, tm_wday=4, tm_yday=52, tm_isdst=0)","Proton cloud and the possibility of direct perceiving of a Hydrogen
  nucleon","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Proton cloud and the possibility of direct perceiving of a Hydrogen\n  nucleon'}","We introduce a concept of proton cloud and calculate the radius of the proton
cloud of the Hydrogen atom. Then, we estimate the radius of the proton cloud of
a Hydrogen atom on highly excited Rydberg states. Based on the size of proton
cloud, the stability of the atom and technical level, we guess that the direct
perceiving of the Hydrogen nucleon cloud, or proton cloud, is possible in near
future.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'We introduce a concept of proton cloud and calculate the radius of the proton\ncloud of the Hydrogen atom. Then, we estimate the radius of the proton cloud of\na Hydrogen atom on highly excited Rydberg states. Based on the size of proton\ncloud, the stability of the atom and technical level, we guess that the direct\nperceiving of the Hydrogen nucleon cloud, or proton cloud, is possible in near\nfuture.'}","[{'name': 'Li Yang'}, {'name': 'Ya-Qi Song'}]",{'name': 'Ya-Qi Song'},Ya-Qi Song,,"[{'href': 'http://arxiv.org/abs/1403.4546v2', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/1403.4546v2', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'physics.gen-ph', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'physics.gen-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/1410.5798v1,True,http://arxiv.org/abs/1410.5798v1,2014-10-21T19:33:12Z,"time.struct_time(tm_year=2014, tm_mon=10, tm_mday=21, tm_hour=19, tm_min=33, tm_sec=12, tm_wday=1, tm_yday=294, tm_isdst=0)",2014-10-21T19:33:12Z,"time.struct_time(tm_year=2014, tm_mon=10, tm_mday=21, tm_hour=19, tm_min=33, tm_sec=12, tm_wday=1, tm_yday=294, tm_isdst=0)",Proton radius puzzle in Hamiltonian dynamics,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Proton radius puzzle in Hamiltonian dynamics'}","Relativistic lepton-proton bound-state eigenvalue equations for Hamiltonians
derived from quantum field theory using second-order renormalization group
procedure for effective particles, are reducible to two-body Schroedinger
eigenvalue equations with the effective Coulomb potential that exhibits a tiny
sensitivity to the characteristic momentum-scale of the bound system. The scale
dependence is shown to be relevant to the theoretical interpretation of
precisely measured lepton-proton bound-state energy levels in terms of a 4
percent difference between the proton radii in muon-proton and electron-proton
bound states.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Relativistic lepton-proton bound-state eigenvalue equations for Hamiltonians\nderived from quantum field theory using second-order renormalization group\nprocedure for effective particles, are reducible to two-body Schroedinger\neigenvalue equations with the effective Coulomb potential that exhibits a tiny\nsensitivity to the characteristic momentum-scale of the bound system. The scale\ndependence is shown to be relevant to the theoretical interpretation of\nprecisely measured lepton-proton bound-state energy levels in terms of a 4\npercent difference between the proton radii in muon-proton and electron-proton\nbound states.'}",[{'name': 'Stanislaw D. Glazek'}],{'name': 'Stanislaw D. Glazek'},Stanislaw D. Glazek,,"[{'title': 'doi', 'href': 'http://dx.doi.org/10.1007/s00601-014-0919-y', 'rel': 'related', 'type': 'text/html'}, {'href': 'http://arxiv.org/abs/1410.5798v1', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/1410.5798v1', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}, {'term': 'nucl-th', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/1610.07234v1,True,http://arxiv.org/abs/1610.07234v1,2016-10-23T21:18:13Z,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=23, tm_hour=21, tm_min=18, tm_sec=13, tm_wday=6, tm_yday=297, tm_isdst=0)",2016-10-23T21:18:13Z,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=23, tm_hour=21, tm_min=18, tm_sec=13, tm_wday=6, tm_yday=297, tm_isdst=0)","Indirect Interactions Between Proton Donors Separated by Several
  Hydrogen Bonds","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Indirect Interactions Between Proton Donors Separated by Several\n  Hydrogen Bonds'}","We expand the definition of our recently proposed proton conduction
mechanism, the packed-acid mechanism, which occurs under conditions of
concentrated proton donors. The original definition stated that acid-acid
interactions, which help overcome the barrier of the rate-determining step,
occur only when a hydrogen bond is formed directly between proton donors. Here,
it is shown that proton donors can interact with each other even when the
donors are separated via several H-bonds. The effect of these interactions on
proton diffusivity is confirmed by ab initio calculations.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'We expand the definition of our recently proposed proton conduction\nmechanism, the packed-acid mechanism, which occurs under conditions of\nconcentrated proton donors. The original definition stated that acid-acid\ninteractions, which help overcome the barrier of the rate-determining step,\noccur only when a hydrogen bond is formed directly between proton donors. Here,\nit is shown that proton donors can interact with each other even when the\ndonors are separated via several H-bonds. The effect of these interactions on\nproton diffusivity is confirmed by ab initio calculations.'}","[{'name': 'Takaya Ogawa'}, {'name': 'Hidenori Ohashi'}, {'name': 'Takanori Tamaki'}, {'name': 'Takeo Yamaguchi'}]",{'name': 'Takeo Yamaguchi'},Takeo Yamaguchi,,"[{'href': 'http://arxiv.org/abs/1610.07234v1', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/1610.07234v1', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'physics.chem-ph', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'physics.chem-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/1610.08341v2,True,http://arxiv.org/abs/1610.08341v2,2016-10-28T14:46:17Z,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=28, tm_hour=14, tm_min=46, tm_sec=17, tm_wday=4, tm_yday=302, tm_isdst=0)",2016-10-25T13:45:26Z,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=25, tm_hour=13, tm_min=45, tm_sec=26, tm_wday=1, tm_yday=299, tm_isdst=0)",Dynamics of Anti-Proton -- Protons and Anti-Proton -- Nucleus Reactions,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Dynamics of Anti-Proton -- Protons and Anti-Proton -- Nucleus Reactions'}","A short review of simulation results of anti-proton-proton and
anti-proton-nucleus interactions within the framework of Geant4 FTF (Fritiof)
model is presented. The model uses the main assumptions of the
Quark-Gluon-String Model or Dual Parton Model. The model assumes production and
fragmentation of quark-anti-quark and diquark-anti-diquark strings in the
mentioned interactions. Key ingredients of the model are cross sections of
string creation processes and an usage of the LUND string fragmentation
algorithm. They allow one to satisfactory describe a large set of experimental
data, especially, a strange particle production, Lambda hyperons and K mesons.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'A short review of simulation results of anti-proton-proton and\nanti-proton-nucleus interactions within the framework of Geant4 FTF (Fritiof)\nmodel is presented. The model uses the main assumptions of the\nQuark-Gluon-String Model or Dual Parton Model. The model assumes production and\nfragmentation of quark-anti-quark and diquark-anti-diquark strings in the\nmentioned interactions. Key ingredients of the model are cross sections of\nstring creation processes and an usage of the LUND string fragmentation\nalgorithm. They allow one to satisfactory describe a large set of experimental\ndata, especially, a strange particle production, Lambda hyperons and K mesons.'}","[{'name': 'A. Galoyan'}, {'name': 'A. Ribon'}, {'name': 'V. Uzhinsky'}]",{'name': 'V. Uzhinsky'},V. Uzhinsky,,"[{'href': 'http://arxiv.org/abs/1610.08341v2', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/1610.08341v2', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'nucl-th', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'nucl-th', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}, {'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/1610.09318v1,True,http://arxiv.org/abs/1610.09318v1,2016-10-28T17:14:06Z,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=28, tm_hour=17, tm_min=14, tm_sec=6, tm_wday=4, tm_yday=302, tm_isdst=0)",2016-10-28T17:14:06Z,"time.struct_time(tm_year=2016, tm_mon=10, tm_mday=28, tm_hour=17, tm_min=14, tm_sec=6, tm_wday=4, tm_yday=302, tm_isdst=0)",Lorentz Violation in Deep Inelastic Electron-Proton Scattering,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Lorentz Violation in Deep Inelastic Electron-Proton Scattering'}","Lorentz violation in the quark sector induces a sidereal time dependence in
electron-proton, proton-antiproton and proton-proton cross sections. At high
energies nonperturbative effects are buried in universal nucleon parton
distribution functions and Lorentz violating effects are calculable in
perturbation theory. We focus on deep inelastic electron-proton scattering data
collected from ZEUS and H1 at HERA and show that a sideral time analysis of
these events is able to set strong constraints on most of the coefficients we
consider.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Lorentz violation in the quark sector induces a sidereal time dependence in\nelectron-proton, proton-antiproton and proton-proton cross sections. At high\nenergies nonperturbative effects are buried in universal nucleon parton\ndistribution functions and Lorentz violating effects are calculable in\nperturbation theory. We focus on deep inelastic electron-proton scattering data\ncollected from ZEUS and H1 at HERA and show that a sideral time analysis of\nthese events is able to set strong constraints on most of the coefficients we\nconsider.'}",[{'name': 'Enrico Lunghi'}],{'name': 'Enrico Lunghi'},Enrico Lunghi,,"[{'href': 'http://arxiv.org/abs/1610.09318v1', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/1610.09318v1', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}, {'term': 'hep-ex', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/1711.10270v1,True,http://arxiv.org/abs/1711.10270v1,2017-11-28T13:10:02Z,"time.struct_time(tm_year=2017, tm_mon=11, tm_mday=28, tm_hour=13, tm_min=10, tm_sec=2, tm_wday=1, tm_yday=332, tm_isdst=0)",2017-11-28T13:10:02Z,"time.struct_time(tm_year=2017, tm_mon=11, tm_mday=28, tm_hour=13, tm_min=10, tm_sec=2, tm_wday=1, tm_yday=332, tm_isdst=0)",Spin-isospin excitation of ${}^3$He with three-proton final state,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Spin-isospin excitation of ${}^3$He with three-proton final state'}","Spin-isospin excitation of ${}^3$He nucleus by proton-induced charge-exchange
reaction, ${}^3\mathrm{He}(p,n)ppp$, at forward neutron scattering angle is
studied in a plane wave impulse approximation (PWIA). In PWIA, cross sections
of the reaction is written in terms of proton-neutron scattering amplitudes and
response functions of the transition from ${}^{3}$He to three-proton state by
spin-isospin transition operators. The response functions are calculated with
realistic nucleon-nucleon potential models using a Faddeev three-body method.
Calculated cross sections agree with available experimental data in substance.
Possible effects arising from the uncertainty of proton-neutron amplitudes and
three-nucleon interactions in three-proton system are examined.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Spin-isospin excitation of ${}^3$He nucleus by proton-induced charge-exchange\nreaction, ${}^3\\mathrm{He}(p,n)ppp$, at forward neutron scattering angle is\nstudied in a plane wave impulse approximation (PWIA). In PWIA, cross sections\nof the reaction is written in terms of proton-neutron scattering amplitudes and\nresponse functions of the transition from ${}^{3}$He to three-proton state by\nspin-isospin transition operators. The response functions are calculated with\nrealistic nucleon-nucleon potential models using a Faddeev three-body method.\nCalculated cross sections agree with available experimental data in substance.\nPossible effects arising from the uncertainty of proton-neutron amplitudes and\nthree-nucleon interactions in three-proton system are examined.'}",[{'name': 'Souichi Ishikawa'}],{'name': 'Souichi Ishikawa'},Souichi Ishikawa,,"[{'title': 'doi', 'href': 'http://dx.doi.org/10.1093/ptep/ptx183', 'rel': 'related', 'type': 'text/html'}, {'href': 'http://arxiv.org/abs/1711.10270v1', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/1711.10270v1', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'nucl-th', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'nucl-th', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}, {'term': 'nucl-ex', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/astro-ph/0604436v1,True,http://arxiv.org/abs/astro-ph/0604436v1,2006-04-20T16:43:49Z,"time.struct_time(tm_year=2006, tm_mon=4, tm_mday=20, tm_hour=16, tm_min=43, tm_sec=49, tm_wday=3, tm_yday=110, tm_isdst=0)",2006-04-20T16:43:49Z,"time.struct_time(tm_year=2006, tm_mon=4, tm_mday=20, tm_hour=16, tm_min=43, tm_sec=49, tm_wday=3, tm_yday=110, tm_isdst=0)","Measuring proton energies and fluxes using EIT (SOHO) CCD areas outside
  the solar disk images","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Measuring proton energies and fluxes using EIT (SOHO) CCD areas outside\n  the solar disk images'}","An indirect proton flux measuring tool based on discrimination of the energy
deposited by protons in 128 x 128 pixel EIT CCD areas outside the solar disk
images is presented. Single pixel intensity events are converted into proton
incident energy flux using modeled energy deposition curves for angles of
incidence 60 deg in four EIT spatial areas with different proton stopping
power. The extracted proton flux is corrected for both the loss of one-pixel
events in the range of angles of incidence as well as for the contribution to
the single pixel events resulting from scattered middle-energy protons
(low-energy or high-energy particles are stopped by the EIT components or pass
through them, accordingly). A simple geometrical approach was found and applied
to correct for a non-unique relation between the proton-associated CCD output
signal and the incident proton energy. With this geometrical approximation four
unique proton incident energy ranges were determined as 45--49, 145--154,
297--335, and 390--440 MeV. The indirect proton flux measuring tool has been
tested by comparing Solar Energetic Particles (SEP) flux temporal profiles
extracted from the EIT CCD frames and downloaded from the GOES database for the
Bastille Day (BD) of 2000 July 14 and the more recent 2005 January 20 events.
The SEP flux temporal profiles and proton spectra extracted from the EIT in the
relatively narrow energy ranges between 45 and 440 MeV reported here are
consistent with the related GOES profiles. The four additional EIT extracted
ranges provide higher energy resolution of the SEP data.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'An indirect proton flux measuring tool based on discrimination of the energy\ndeposited by protons in 128 x 128 pixel EIT CCD areas outside the solar disk\nimages is presented. Single pixel intensity events are converted into proton\nincident energy flux using modeled energy deposition curves for angles of\nincidence 60 deg in four EIT spatial areas with different proton stopping\npower. The extracted proton flux is corrected for both the loss of one-pixel\nevents in the range of angles of incidence as well as for the contribution to\nthe single pixel events resulting from scattered middle-energy protons\n(low-energy or high-energy particles are stopped by the EIT components or pass\nthrough them, accordingly). A simple geometrical approach was found and applied\nto correct for a non-unique relation between the proton-associated CCD output\nsignal and the incident proton energy. With this geometrical approximation four\nunique proton incident energy ranges were determined as 45--49, 145--154,\n297--335, and 390--440 MeV. The indirect proton flux measuring tool has been\ntested by comparing Solar Energetic Particles (SEP) flux temporal profiles\nextracted from the EIT CCD frames and downloaded from the GOES database for the\nBastille Day (BD) of 2000 July 14 and the more recent 2005 January 20 events.\nThe SEP flux temporal profiles and proton spectra extracted from the EIT in the\nrelatively narrow energy ranges between 45 and 440 MeV reported here are\nconsistent with the related GOES profiles. The four additional EIT extracted\nranges provide higher energy resolution of the SEP data.'}","[{'name': 'L. V. Didkovsky'}, {'name': 'D. L. Judge'}, {'name': 'A. R. Jones'}, {'name': 'E. J. Rhodes, Jr.'}, {'name': 'J. B. Gurman'}]",{'name': 'J. B. Gurman'},J. B. Gurman,,"[{'title': 'doi', 'href': 'http://dx.doi.org/10.1002/asna.200510529', 'rel': 'related', 'type': 'text/html'}, {'href': 'http://arxiv.org/abs/astro-ph/0604436v1', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/astro-ph/0604436v1', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'astro-ph', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'astro-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/hep-ph/9210238v1,True,http://arxiv.org/abs/hep-ph/9210238v1,1992-10-15T21:37:34Z,"time.struct_time(tm_year=1992, tm_mon=10, tm_mday=15, tm_hour=21, tm_min=37, tm_sec=34, tm_wday=3, tm_yday=289, tm_isdst=0)",1992-10-15T21:37:34Z,"time.struct_time(tm_year=1992, tm_mon=10, tm_mday=15, tm_hour=21, tm_min=37, tm_sec=34, tm_wday=3, tm_yday=289, tm_isdst=0)",Proton Decay,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Proton Decay'}","The status of proton decay is described, including general motivations for
baryon number violation, and the present and future experimental situation.
Grand unification with and without supersymmetry is considered, including
possible evidence from coupling constant unification and implications for
proton decay and neutrino mass.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'The status of proton decay is described, including general motivations for\nbaryon number violation, and the present and future experimental situation.\nGrand unification with and without supersymmetry is considered, including\npossible evidence from coupling constant unification and implications for\nproton decay and neutrino mass.'}",[{'name': 'Paul Langacker'}],{'name': 'Paul Langacker'},Paul Langacker,,"[{'href': 'http://arxiv.org/abs/hep-ph/9210238v1', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/hep-ph/9210238v1', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
http://arxiv.org/abs/hep-ph/0310260v1,True,http://arxiv.org/abs/hep-ph/0310260v1,2003-10-22T06:47:48Z,"time.struct_time(tm_year=2003, tm_mon=10, tm_mday=22, tm_hour=6, tm_min=47, tm_sec=48, tm_wday=2, tm_yday=295, tm_isdst=0)",2003-10-22T06:47:48Z,"time.struct_time(tm_year=2003, tm_mon=10, tm_mday=22, tm_hour=6, tm_min=47, tm_sec=48, tm_wday=2, tm_yday=295, tm_isdst=0)",Fractal Dimension of Proton at Small x,"{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Fractal Dimension of Proton at Small x'}","Recently the concept of self similarity in the structure of the proton at
small x has been introduced. We estimate the fractal dimension of proton in
analogy with classical monofractals.","{'type': 'text/plain', 'language': None, 'base': '', 'value': 'Recently the concept of self similarity in the structure of the proton at\nsmall x has been introduced. We estimate the fractal dimension of proton in\nanalogy with classical monofractals.'}","[{'name': 'D. K. Choudhury'}, {'name': 'Rupjyoti Gogoi'}]",{'name': 'Rupjyoti Gogoi'},Rupjyoti Gogoi,,"[{'href': 'http://arxiv.org/abs/hep-ph/0310260v1', 'rel': 'alternate', 'type': 'text/html'}, {'title': 'pdf', 'href': 'http://arxiv.org/pdf/hep-ph/0310260v1', 'rel': 'related', 'type': 'application/pdf'}]",,"{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom'}","[{'term': 'hep-ph', 'scheme': 'http://arxiv.org/schemas/atom', 'label': None}]"
